Ym, Pr, L, W, F1, F2, F3, F4, Displacement
74004.58801134936,0.4031706061100364,8720.589254648425,1084.442656003179,3438876.949083052,2169633.6189146107,6022380.066689909,4709459.550322988,95.69620300008982
145439.781193882,0.2396740347641934,9561.61636221515,1703.212991364542,5079558.093881684,2711211.347423874,5093987.057391464,4174786.531412072,16.544674634981494
235152.7799863974,0.358022125182514,8683.518527339891,1180.693034133243,3288302.400735822,1346348.5854458807,8617974.51946752,4952489.579588091,18.764196751801688
214143.90244169752,0.24502510804465183,9089.04902732416,1298.9864395614431,3660183.8761972035,4729504.1425447,6651466.4588311,3241567.234508667,24.964451875649104
347330.7781667256,0.16191823945208011,8986.347345572665,1060.7320969498976,1315566.4528808189,3864414.681652935,3117396.5336821247,3927122.982500149,29.181972624456016
226147.82252235504,0.39846853407329763,8770.168786000851,1625.4860652499424,6177493.247709464,1915094.9610928842,1388849.3850587327,4865006.78071771,12.01560624282021
90035.85899353925,0.42694397398863493,9844.561564506927,1882.3776433759567,3525877.727049309,4077500.3349012067,5044900.482250623,1443987.409729864,15.085938793525578
139612.8268472551,0.3848082742149742,8365.659756077173,1822.6139942793304,9278310.598659787,2920935.067582745,9096111.699170154,2948400.6859917073,14.233853026561043
379328.9929627597,0.24234295708096948,9538.557398364077,1216.8634638982721,4041460.8782533123,2344089.784873197,1130293.041115617,3887183.7180787893,22.059649047299008
388135.02597449557,0.36700460776885946,8848.004043889357,1989.315958611763,7494616.301191899,3174632.024941596,7992398.6982006505,3072600.606842826,3.569680573986558
459488.1135999928,0.3372688682708903,8296.32337038877,1356.795393250578,4980638.781307323,2571573.410252249,6364186.587625167,2064068.5205323987,7.391940244009011
478108.9958994724,0.3204980554123777,8943.313331360434,1106.3685761941028,1672030.3188093523,4225828.403004946,9422214.333328068,4203915.582377344,11.203232305532898
271543.8102704913,0.12151903184616818,8503.924234346861,1368.5161686737533,2019914.9831413415,2859020.335164318,6430572.23120594,3705392.7203136384,7.267849914319943
170640.98886230995,0.16067755833823033,9829.606689375112,1892.4401768917232,9417460.164179655,1795767.4541092212,9578814.820832947,1628117.1380400714,17.052842106646036
491902.1535411624,0.1673153195415285,8920.494556818727,1464.2521571364896,5247763.821969544,2832782.7768389676,8721650.43117303,1816014.8536574633,6.751833927004203
78675.29833325918,0.1792711802261649,8106.743096622016,1137.788000001593,9083669.789136201,4315071.417108694,7644629.092311956,1864138.1792369117,152.55755488568897
180730.06799488084,0.3037053445769995,9319.696060122556,1383.5674316613286,2333641.0020355517,1961149.1093344458,4420849.293520374,2629900.889859096,13.059601731576656
166389.4348294136,0.3950958527418693,9014.346431193577,1168.8228796949547,9100807.382450476,4363994.977241313,2561895.0419452223,3187773.685699583,92.5127872163627
287872.12987047987,0.36432322701441044,9924.890682735422,1580.4944193617953,2229017.6393250204,4530174.089064445,8032208.685266493,2584004.6013378575,7.330334331952398
102570.13315041576,0.13908037713706442,9247.54134051817,1321.4761035649447,3111400.492243315,2031868.8620022584,4232096.34142019,1942593.973193012,34.27117370343333
469921.1779111479,0.3954209496569272,8332.968403003935,1642.2416223447563,5861363.91853091,4259786.242253798,6688515.7472663345,4627007.934561847,4.627990677722785
440886.69573346653,0.2929368812338802,9732.443814968465,1394.8193159199263,2646531.4470035825,3981624.47843185,7631713.330142142,3114352.535473881,7.750581769357704
122180.36087815535,0.4239778501918743,9581.420501210085,1380.803018790216,1761384.2294375289,4918283.910171772,2616838.53166323,1459347.7298594404,36.87996486849737
62856.919466530744,0.19622077698632287,9803.569712787585,1046.5821554885447,3608395.537190206,4506986.730948199,6568001.671177976,1177871.7637687318,220.2164947038255
187261.92211502473,0.4451817118812941,8823.12242335521,1636.1492950385486,6959631.742463885,2138798.7380421124,4657791.086486732,4455923.51504871,14.826192625283136
109983.7818659168,0.11495634939139587,8789.468255134569,1254.031972281285,2810071.721391866,3811005.8363049184,3756820.8960974948,1339943.9539134707,41.18297172033728
307021.651220871,0.44273543157839046,9761.103100714732,1546.3474552534653,7231270.711641821,1851602.9289512224,7379585.687235661,2309887.593014362,15.060790252253996
400875.06363991083,0.4141225632455843,9300.99508566063,1984.6144319110215,3068539.5778726973,2289132.06955647,3467400.964002499,4340093.877515845,2.1283561401659847
228707.99065730977,0.4334758268548742,8308.258561846924,1534.002100474504,8603453.988618635,1836634.4287647726,6181869.60522133,1080659.8719508545,15.229515394574085
345731.04413942556,0.3830296585053702,8663.16158294734,1005.7161699170761,9597270.54788112,2980721.1834367146,9113443.458390947,2026984.3248827315,68.28891608580194
206897.34446817738,0.3275148538172743,9056.28078422283,1426.0048360123433,4887560.988724418,2623652.7641091207,8913484.828477714,2010158.1805079882,16.870297902292695
158555.854305626,0.19016609949777374,9773.0956554059,1523.1569748307943,4179287.280020821,1531405.5659169124,4744069.522384537,1919958.3825946203,18.841712221101353
320756.3421924778,0.31578959974455456,8385.874058918667,1390.383049442176,8875624.605202036,2514542.718733526,8110752.240439889,3165573.358999765,17.49431265742098
454371.36364997516,0.4457720778098673,9813.569066716453,1688.3139741138166,5969400.010914915,1463378.9849529585,9888531.38659717,1724290.1786223855,6.227010260831116
394890.5321954013,0.44866219042275357,8409.285269170123,1433.6472573039985,7865395.64288124,3938341.1320928326,3511300.1564239524,2979311.7501673326,11.769846101580937
424084.98258913914,0.11933941579630239,8453.356957203088,1915.2186806499572,6501746.757583865,3379638.555062204,7774753.751385171,1511880.1091814358,2.9389161259746763
342345.08803209435,0.28257626707330596,8428.159538000178,1400.8679403938427,2608232.895424092,3759188.752573556,8804015.515865028,4691672.9010839695,6.324070261391472
95536.31983576357,0.4309667687936094,8630.687814577448,1288.2199069656924,9644231.795360144,2226298.8363078935,5774024.923797203,3835750.5797484275,91.0307995041788
445361.86094844143,0.37675947890647,9618.289152636477,1155.6483492849557,9973269.86034301,2697944.013071432,2358021.5924257655,2550149.066717284,45.0979996402989
357799.6255085794,0.15139693615236421,8529.597831771545,1621.7630588347424,1917225.049256892,4766648.360319311,9516170.550443491,4244719.102215938,3.5701244885562464
373457.61060118227,0.37495705915110267,8712.14577711441,1040.6110884264997,1245274.869826817,3575537.1617815266,5353612.992794829,1225091.2493694979,13.992804338019598
61109.195012295335,0.23605691932125555,8201.825205539819,1568.0543012630883,4437510.32598703,4277772.240865168,3216136.2420625323,2179223.452255888,36.38936918843881
256434.38453509394,0.13575972513045892,9202.714629882712,1818.4950018524155,3004641.203797953,4211340.246923519,9488263.388067175,1475336.0879038782,3.7585672727635195
167855.5471158044,0.30610929680940224,8776.027717759998,1869.5197132218634,3247061.8895656234,1248941.9463130583,7127788.232631405,4402374.441333903,4.550195960730263
327977.36047100916,0.1715342594393998,9851.255020277715,1132.7331373385996,1409700.9170037052,1514641.700374904,1904841.9288107534,4845015.6306786835,21.347235136209115
419125.57228074985,0.23433371325812985,9348.220996316779,1052.36501689539,5486765.798352937,4133438.610011404,6096351.284329467,3277027.8493221467,39.99915589662487
390733.1416236973,0.32545417368485885,9139.1874852771,1933.4474596252462,3157868.431368411,4484698.973521104,7229136.10011476,2894460.1179092894,2.4692409776488
275420.0283257214,0.36589341435691214,9482.525320506831,1948.0801743528987,7160350.502938293,2926155.546337474,4955068.084643634,4610263.33482411,6.780552895258617
98626.85570055469,0.41084448340995383,9673.492712499215,1460.5176457420994,9802652.694780642,4570249.655347673,2733340.4503788576,2093701.1124732886,84.06502908647566
83518.06276512444,0.2050112878914225,8249.240041250447,1329.9579638543782,6561546.925341212,4450614.890263334,1081646.4528152675,3274326.3658905346,73.57696398765037
279064.48103087745,0.2651707704209294,8120.533860388506,1552.8545150057791,3911129.50368456,4964126.173449347,9347818.935136203,3738191.127950164,6.583513090539122
456377.20913971955,0.43533259373366706,8128.258436426429,1451.0902605565316,6146485.675801727,2967123.48532586,7310891.034440332,2675638.402713485,6.367804159716282
238735.58050301217,0.2915292892482575,9988.698603043245,1539.5634707598215,2117201.94502481,2890791.788217373,8259395.165951432,3041383.5765864584,7.055181513903167
485036.6359034601,0.1160727389711047,8523.859333087941,1494.9643862846115,1454254.8931059595,2575406.257505721,1432083.0239465549,3355453.1729517346,3.8352463370818834
260365.73508938542,0.24175440685367108,9963.620242155524,1127.7034531933493,5016700.917771114,2115297.756736989,8171628.491413136,1601652.9645037719,47.23803325593902
428535.7106746807,0.1281782970154068,9531.101496217083,1718.1929441745006,5353323.359304843,1000159.8437807221,5135032.471630711,1878842.2202063587,5.131105951241018
497257.7331241268,0.34461672991299536,9273.679227336299,1515.1473541565238,6612099.655167515,1607887.606769722,5312959.433809833,3696403.2098380476,8.165958430153806
261677.9180618759,0.3499957621780223,8611.586017509726,1662.5002332109275,2473659.528590272,3908101.596553423,6742961.737915612,1757710.2193115265,4.186190444344834
198569.08109088012,0.4371877915764667,9395.42156608631,1167.7020863908801,1848681.2205679575,1152556.7341319523,9992133.922162455,4000143.6315002665,18.679500312182764
318380.4729626385,0.1936349530846912,9682.74067518345,1338.7349103653792,1979639.703591555,1886803.0397747925,9799833.570230234,2965363.015701534,7.61653429163921
184973.1382588945,0.38858436585571465,8622.348192457941,1842.1538496767066,4763122.569742106,1815921.6167845214,2435292.10370375,3818006.737322002,6.506059652193484
326536.3717810632,0.1055340677927528,9955.665540506172,1599.6877944835962,9181521.37410828,3061689.902893262,7277900.338270902,1004129.4757992182,17.406943672006296
247005.46429655526,0.27793816265803917,9177.733512746521,1471.7261872039353,5701614.79570413,4592200.643595556,1697164.079580883,2397905.235969145,20.293258567871746
451800.8397469066,0.39253598820912605,8956.443011669668,1019.3919103242469,2389847.2996175084,1592045.053578374,3748410.2890468175,3963581.0620250846,16.563830923070935
412262.20572608756,0.1288716157719718,9158.920544963996,1610.7755086277361,4238647.97708712,1717864.062382849,3659881.8468492446,1071276.7521913478,4.917185404395689
142931.69868945848,0.10913628540890193,8885.986077740357,1183.1122558045197,7801789.382783534,2498885.0267191627,1734081.613436075,3981077.0173933613,86.48872575549947
71016.32743059799,0.15760508316269467,9593.537931679384,1008.8169303795621,6817622.400050834,4377604.773182992,5605029.586553826,2148503.0892876755,361.35299235828944
190209.2480873603,0.25344131683094273,8225.9026975861,1276.5274872708994,8746590.334062528,3102471.054330018,9023015.849572703,4111283.4041297343,39.25136408347613
315651.92299132573,0.28961027292793096,8465.202275935106,1067.3307389074812,5529993.233179849,3213511.512250319,1208949.137202472,3399236.0199362016,40.17266232058936
231830.1736312219,0.3313758597868368,8448.42754503697,1862.0192300853796,1594464.3042351757,1350807.4008963287,2193192.064168983,1033353.4896037689,1.6406309225325482
444930.54510902945,0.20448537037377468,8212.691786885016,1898.315951637518,4417266.328574209,4780266.422228522,6905656.627677221,3009419.1412849184,2.243924415477491
334008.63050299813,0.23071158412361878,9372.53062231412,1247.838613815092,4118777.590686093,1686043.0989626322,7443888.571432837,2111639.0838355757,16.907982893296293
208760.96757452853,0.11162066666809584,9222.604755322678,1586.0554753605381,4565752.167896605,3965215.0620190664,6167805.471762036,4288265.195215195,13.792789074679566
135050.08715449215,0.35259569686377057,8928.074462159355,1526.6163326968096,5122955.886538476,1136140.3419375308,4085176.991561144,2227320.0861288495,20.141751129445026
181475.07365913806,0.30964273287046284,9116.90362147301,1120.5936718308492,8089841.950177201,3567903.52592622,5893822.826823303,3902404.4283664427,89.82938355382386
378210.33842236333,0.14806398251556185,9777.932480811833,1486.3892718413588,2889322.024586918,4611980.064784323,5970724.527705122,1380380.644449113,8.480078383824054
116480.99639149825,0.14116541834421056,8690.458069884959,1118.3204596709998,6020459.383672131,2534451.1006195243,4332117.303869141,2710251.575677077,92.30207297590883
65758.46427790285,0.2770552132868496,8347.53699538154,1310.995186684112,7635535.624761725,1444324.2057010198,1302525.8882746324,1277868.9324079878,93.19116548101542
133054.09815247968,0.2693233258837113,8352.520090507927,1954.627224913677,5755552.096039193,3667519.2866690205,3264687.4047997976,3607314.312512537,8.715797270255887
203686.4591374539,0.2962449598939194,8287.462755489012,1417.014265306654,2176914.654167464,2448481.2369725015,9676103.59141155,3530614.0754949856,6.214212459287903
162784.64435789574,0.3209990811279041,8314.260181915664,1744.7359205387816,7339695.396690322,3728434.2324599256,6570437.024770739,3202864.2145939968,12.189007955568
384637.8894614608,0.33221032035346054,8094.53609589188,1867.3396652817428,5282156.795339946,1266140.2503007096,7511105.401908214,4820184.133172464,2.5243889254707583
149973.00724335603,0.2103394722849531,9792.381098650814,1269.7907735320618,8482868.700017331,3408601.5096824933,3896874.626112561,4748708.657688769,90.48102698919813
